distrito,suma
"ALTO SELVA ALEGRE",32717.92
AREQUIPA,72357.58
CAYMA,500
"CERRO COLORADO",14067
CHARACATO,1000
"JACOBO HUNTER",16925
"JOSE LUIS BUSTAMANTE Y RIVERO",31967
"MARIANO MELGAR",4977.2
MIRAFLORES,16690.77
MOQUEGUA,556
PAUCARPATA,21370
SACHACA,1990
SOCABAYA,2370.98
UCHUMAYO,40
YANAHUARA,150
YURA,306
