distrito,suma
"ALTO SELVA ALEGRE",49090.99
AREQUIPA,37717.259999999995
CAYMA,21039.04
"CERRO COLORADO",15680.09
CHARACATO,4900
"JACOBO HUNTER",960
"JOSE LUIS BUSTAMANTE Y RIVERO",7555.84
"MARIANO MELGAR",4984
MIRAFLORES,6710
PAUCARPATA,2205
SACHACA,20
SOCABAYA,9995.31
TIABAYA,240
UCHUMAYO,60
YANAHUARA,19423.72
