distrito,suma
"ALTO SELVA ALEGRE",34704.75
AREQUIPA,20567
CAYMA,3400
"CERRO COLORADO",68372.95999999999
CHIGUATA,5
"JACOBO HUNTER",26425
"JOSE LUIS BUSTAMANTE Y RIVERO",38863.6
"MARIANO MELGAR",6920
MIRAFLORES,1500
PAUCARPATA,1775
SACHACA,4975
SOCABAYA,46400
UCHUMAYO,3054
YANAHUARA,4500
