distrito,suma
"ALTO SELVA ALEGRE",26626.809999999998
AREQUIPA,28020.17
CAYMA,2759
"CERRO COLORADO",32269.4
CHARACATO,150
"JACOBO HUNTER",1506
"JOSE LUIS BUSTAMANTE Y RIVERO",8053.28
"MARIANO MELGAR",21395
MIRAFLORES,2775
PAUCARPATA,3933.77
SACHACA,22058
SOCABAYA,6251.18
UCHUMAYO,2140
YANAHUARA,300
YURA,200
