distrito,suma
"ALTO SELVA ALEGRE",20819.1
AREQUIPA,35863.06
CAYMA,4120
"CERRO COLORADO",24950.82
"JACOBO HUNTER",2300
"JOSE LUIS BUSTAMANTE Y RIVERO",7788
"MARIANO MELGAR",28194
MIRAFLORES,4327.02
PAUCARPATA,18817.77
SACHACA,780
SOCABAYA,36045
UCHUMAYO,400
YANAHUARA,3000
