distrito,suma
"ALTO SELVA ALEGRE",32331.4
AREQUIPA,15991.630000000001
CAYMA,1702
"CERRO COLORADO",42790
"JACOBO HUNTER",450
"JOSE LUIS BUSTAMANTE Y RIVERO",8445.31
"MARIANO MELGAR",2146
MIRAFLORES,4115
PAUCARPATA,4100.58
SACHACA,3835.7
SOCABAYA,2220
TIABAYA,280
YANAHUARA,5585
