distrito,suma
"ALTO SELVA ALEGRE",20498.690000000002
AREQUIPA,17253.68
CAYMA,1783
"CERRO COLORADO",42993.32
"JACOBO HUNTER",350
"JOSE LUIS BUSTAMANTE Y RIVERO",17875
"MARIANO MELGAR",3940
MIRAFLORES,730
PAUCARPATA,3983
SACHACA,500
SOCABAYA,1820
UCHUMAYO,2500
YANAHUARA,330
