distrito,suma
"ALTO SELVA ALEGRE",52148.590000000004
AREQUIPA,98944.84
CAYMA,4223.23
"CERRO COLORADO",22218
CHARACATO,1000
"JACOBO HUNTER",10305
"JOSE LUIS BUSTAMANTE Y RIVERO",9678.83
"MARIANO MELGAR",3907
MIRAFLORES,11630.5
MOQUEGUA,396
PAUCARPATA,65
SACHACA,650
SOCABAYA,14377.51
TIABAYA,100
UCHUMAYO,242
YANAHUARA,510
