distrito,suma
"ALTO SELVA ALEGRE",21779.22
AREQUIPA,16638
CAYMA,2950
"CERRO COLORADO",36538.49
"JACOBO HUNTER",961.37
"JOSE LUIS BUSTAMANTE Y RIVERO",2204.48
"MARIANO MELGAR",950
MIRAFLORES,3047.4700000000003
PAUCARPATA,13096.939999999999
QUEQUEÐA,5000
SACHACA,13912.6
SOCABAYA,1150.71
UCHUMAYO,1555
YANAHUARA,627.3
YURA,100
