distrito,suma
"ALTO SELVA ALEGRE",31348.29
AREQUIPA,18319.63
CAYMA,4140
"CERRO COLORADO",31347.97
CHARACATO,3800
"JACOBO HUNTER",5010
"JOSE LUIS BUSTAMANTE Y RIVERO",3655
"MARIANO MELGAR",4920
MIRAFLORES,14189.77
PAUCARPATA,3510
SACHACA,6554.16
SOCABAYA,18239.87
UCHUMAYO,100
YURA,230
