distrito,suma
"ALTO SELVA ALEGRE",34393
AREQUIPA,137938.3
"CERRO COLORADO",106358.36
"JACOBO HUNTER",1435.13
"JOSE LUIS BUSTAMANTE Y RIVERO",16327.23
"MARIANO MELGAR",2400
MIRAFLORES,4673.33
MOLLENDO,10000
PAUCARPATA,14400.59
SACHACA,15418
SOCABAYA,3091.15
UCHUMAYO,57
YANAHUARA,110
