distrito,suma
"ALTO SELVA ALEGRE",34208.86
AREQUIPA,346978.9399999998
CAYMA,3730
"CERRO COLORADO",62932.25
"JACOBO HUNTER",300
"JOSE LUIS BUSTAMANTE Y RIVERO",19442.7
"MARIANO MELGAR",1450
MIRAFLORES,2778.2
MOLLENDO,52410
PAUCARPATA,8100
SACHACA,2800
SOCABAYA,2120
UCHUMAYO,257
YANAHUARA,15
