distrito,suma
"ALTO SELVA ALEGRE",19070.55
AREQUIPA,21695.920000000002
CAYMA,2770
"CERRO COLORADO",10798
"JACOBO HUNTER",2884.63
"JOSE LUIS BUSTAMANTE Y RIVERO",43625.28
"MARIANO MELGAR",2805
MIRAFLORES,16265.06
PAUCARPATA,11533
SACHACA,11649.23
SOCABAYA,18025
YANAHUARA,3502.26
YURA,5000
