distrito,suma
"ALTO SELVA ALEGRE",53983.69
AREQUIPA,10856
CAYMA,400
"CERRO COLORADO",10756
"JACOBO HUNTER",2515.7799999999997
"JOSE LUIS BUSTAMANTE Y RIVERO",10620.69
"MARIANO MELGAR",1277.72
MIRAFLORES,2427.21
PAUCARPATA,5953.33
SACHACA,2010
SOCABAYA,27785
UCHUMAYO,310
YANAHUARA,11855.1
