distrito,suma
"ALTO SELVA ALEGRE",54990.520000000004
AREQUIPA,21188.14
CAYMA,6350
"CERRO COLORADO",19520
CHALA,215
CHIGUATA,5
"JACOBO HUNTER",1700
"JOSE LUIS BUSTAMANTE Y RIVERO",3294
"MARIANO MELGAR",1800
MIRAFLORES,3270
PAUCARPATA,6611.74
SACHACA,3665
SOCABAYA,1205
UCHUMAYO,1073
YANAHUARA,975.5
