distrito,suma
"ALTO SELVA ALEGRE",15784
AREQUIPA,19443.39
CAYMA,12741.7
"CERRO COLORADO",27349.2
CHIGUATA,10
"JACOBO HUNTER",2600
"JOSE LUIS BUSTAMANTE Y RIVERO",4785
"MARIANO MELGAR",2700
MIRAFLORES,1400
PAUCARPATA,25983
SACHACA,250
SOCABAYA,5631.75
YANAHUARA,100
