distrito,suma
"ALTO SELVA ALEGRE",85036.22
AREQUIPA,45278.16
CAYMA,550
"CERRO COLORADO",42013.8
"JACOBO HUNTER",1434.26
"JOSE LUIS BUSTAMANTE Y RIVERO",5867.23
"MARIANO MELGAR",10000
MIRAFLORES,31673.24
PAUCARPATA,15562.31
QUEQUEÐA,200
SACHACA,250
SOCABAYA,1658.3899999999999
SURQUILLO,100
UCHUMAYO,655
YANAHUARA,390
YURA,50
