distrito,suma
"ALTO SELVA ALEGRE",22061.139999999996
AREQUIPA,16393.57
CAYMA,3320
"CERRO COLORADO",5172
"JACOBO HUNTER",3785.1499999999996
"JOSE LUIS BUSTAMANTE Y RIVERO",14323.95
"MARIANO MELGAR",18642.84
MIRAFLORES,12010.47
PAUCARPATA,40907.81
SACHACA,11680
SOCABAYA,2683.69
UCHUMAYO,2585
YANAHUARA,1250
