distrito,suma
"ALTO SELVA ALEGRE",36842
AREQUIPA,16510.53
CAYMA,8893.02
"CERRO COLORADO",37303.69
CHIGUATA,5
"JACOBO HUNTER",460
"JOSE LUIS BUSTAMANTE Y RIVERO",33161.94
MAJES,300
"MARIANO MELGAR",18770
MIRAFLORES,16570
PAUCARPATA,3489.28
SACHACA,535
SOCABAYA,23141
UCHUMAYO,3000
YANAHUARA,35
