distrito,suma
"ALTO SELVA ALEGRE",15008
AREQUIPA,17045
CAYMA,1680
"CERRO COLORADO",47469
"JACOBO HUNTER",8973.29
"JOSE LUIS BUSTAMANTE Y RIVERO",31069.03
"MARIANO MELGAR",14510.720000000001
MIRAFLORES,13210
PAUCARPATA,19845
SACHACA,700
SOCABAYA,20971
UCHUMAYO,1030
YANAHUARA,2500
