distrito,suma
"ALTO SELVA ALEGRE",32989
AREQUIPA,17357.510000000002
CAYMA,11275.25
"CERRO COLORADO",20220.3
CHALA,500
"JACOBO HUNTER",4165.45
"JOSE LUIS BUSTAMANTE Y RIVERO",15155
"MARIANO MELGAR",3412.3
MIRAFLORES,16730
PAUCARPATA,6013
SACHACA,1127.1000000000001
SOCABAYA,6250
UCHUMAYO,135
YANAHUARA,1349.75
