distrito,suma
"ALTO SELVA ALEGRE",52212.170000000006
AREQUIPA,27540.000000000004
CAYMA,33476.36
"CERRO COLORADO",57874.259999999995
CHARACATO,1841.39
"JACOBO HUNTER",8371.96
"JOSE LUIS BUSTAMANTE Y RIVERO",18908.96
MAJES,670.37
"MARIANO MELGAR",4406.61
MIRAFLORES,137901.25
PAUCARPATA,39695.69
SABANDIA,466.13
SACHACA,4052.8199999999997
SOCABAYA,49611.209999999985
TIABAYA,395.62
UCHUMAYO,5851.879999999999
YANAHUARA,4819.12
