distrito,suma
"ALTO SELVA ALEGRE",19828.820000000003
AREQUIPA,87610.12000000004
CAYMA,8922.500000000002
"CERRO COLORADO",43431.310000000005
CHARACATO,881.68
CHIGUATA,210
"JACOBO HUNTER",5350.59
"JOSE LUIS BUSTAMANTE Y RIVERO",30708.379999999994
"LA JOYA",644.4
MAJES,271
"MARIANO MELGAR",9554.83
MIRAFLORES,20656.230000000007
PAUCARPATA,25947.609999999997
SABANDIA,987
SACHACA,1817.1
SOCABAYA,16975.77
TIABAYA,1475.72
TINGO,129.25
UCHUMAYO,2923.6600000000003
YANAHUARA,46017.29
YURA,532
