distrito,suma
"ALTO SELVA ALEGRE",28134.919999999995
AREQUIPA,48331.240000000005
CAYMA,8552.539999999999
"CERRO COLORADO",51468.8
CHARACATO,307
CHIGUATA,424
"JACOBO HUNTER",5217.149999999999
"JOSE LUIS BUSTAMANTE Y RIVERO",36742.92
"LA JOYA",644.4
MAJES,124
"MARIANO MELGAR",6164.53
MIRAFLORES,23700.489999999998
PAUCARPATA,27124.889999999996
SABANDIA,1476.5
SACHACA,4270.75
SOCABAYA,13000.039999999999
TIABAYA,692.2
TINGO,122.7
UCHUMAYO,6567.72
YANAHUARA,33123.43
YURA,480.7
