distrito,suma
"ALTO SELVA ALEGRE",20874.820000000003
AREQUIPA,29983.059999999998
CAYMA,10155.890000000001
"CERRO COLORADO",8149.090000000002
"JACOBO HUNTER",3788.4999999999995
"JOSE LUIS BUSTAMANTE Y RIVERO",60047.399999999994
"LA JOYA",322.2
MAJES,126
"MARIANO MELGAR",8932.75
MIRAFLORES,16298.210000000003
PAUCARPATA,11635.35
SABANDIA,1325
SACHACA,1601.3600000000001
SOCABAYA,14844.949999999999
TIABAYA,1872.1
UCHUMAYO,419.81
YANAHUARA,9175.13
YURA,1111.73
