distrito,suma
"ALTO SELVA ALEGRE",76484.93000000002
AREQUIPA,72001.84
CAYMA,10319.06
"CERRO COLORADO",69355.95
CHARACATO,752.7
"JACOBO HUNTER",3794.0699999999997
"JOSE LUIS BUSTAMANTE Y RIVERO",29553.079999999998
MAJES,311
"MARIANO MELGAR",4754.94
MIRAFLORES,25941.969999999998
PAUCARPATA,23434.93
SABANDIA,503
SACHACA,5151.77
SOCABAYA,31206.51
UCHUMAYO,2897.1800000000003
YANAHUARA,29179.550000000003
