distrito,suma
"ALTO SELVA ALEGRE",60808.38
AREQUIPA,45868.490000000005
CAYMA,11513.2
"CERRO COLORADO",40387.18000000001
"JACOBO HUNTER",4917.5199999999995
"JOSE LUIS BUSTAMANTE Y RIVERO",48349.16999999999
"LA JOYA",322.2
MAJES,120
"MARIANO MELGAR",12434.45
MIRAFLORES,14373.230000000001
PAUCARPATA,26696.1
SABANDIA,2328
SACHACA,3035.3
SOCABAYA,29290.680000000004
TIABAYA,7304.259999999999
UCHUMAYO,1126
YANAHUARA,11151.000000000002
