distrito,suma
"ALTO SELVA ALEGRE",59590.2
AREQUIPA,179940.67999999993
CAYMA,17959.02
"CERRO COLORADO",60141.33
"JACOBO HUNTER",7563.58
"JOSE LUIS BUSTAMANTE Y RIVERO",26411.720000000005
MAJES,1439.01
"MARIANO MELGAR",5669.849999999999
MIRAFLORES,50494.66
PAUCARPATA,36230.479999999996
SABANDIA,233
SACHACA,4313.25
SOCABAYA,17150.940000000002
UCHUMAYO,6703.19
YANAHUARA,8675.75
