distrito,suma
"ALTO SELVA ALEGRE",27762.209999999995
AREQUIPA,70598.07999999999
CAYMA,15960.179999999998
"CERRO COLORADO",24912.929999999997
"JACOBO HUNTER",8636.04
"JOSE LUIS BUSTAMANTE Y RIVERO",13925.920000000002
MAJES,455.67
"MARIANO MELGAR",4722.219999999999
MIRAFLORES,13816.990000000003
PAUCARPATA,17575.14
SABANDIA,638.98
SACHACA,9025.73
SOCABAYA,13899.569999999998
UCHUMAYO,2652.17
YANAHUARA,8711.180000000002
