distrito,suma
"ALTO SELVA ALEGRE",117734.21
AREQUIPA,60382.42
CAYMA,4113.120000000001
"CERRO COLORADO",30707.65
"JACOBO HUNTER",2076.7200000000003
"JOSE LUIS BUSTAMANTE Y RIVERO",65551.32999999999
"MARIANO MELGAR",4723.499999999999
MIRAFLORES,32839.52
PAUCARPATA,17906.71
SACHACA,5252.629999999999
SOCABAYA,23578.559999999998
TIABAYA,83.56
UCHUMAYO,1566.5
YANAHUARA,3558.29
YURA,374
