distrito,suma
"ALTO SELVA ALEGRE",26824.219999999998
AREQUIPA,39688.06999999999
CAYMA,9029.790000000003
"CERRO COLORADO",29910.16999999999
CHARACATO,596.94
"JACOBO HUNTER",5828.4400000000005
"JOSE LUIS BUSTAMANTE Y RIVERO",55686.60999999999
MAJES,216.73
"MARIANO MELGAR",3543.2599999999998
MIRAFLORES,21518.34
PAUCARPATA,20372.260000000002
SABANDIA,196.9
SACHACA,2916.76
SOCABAYA,17739.260000000002
TIABAYA,642.79
UCHUMAYO,4224.6900000000005
YANAHUARA,8907.050000000001
YURA,565
