distrito,suma
"ALTO SELVA ALEGRE",31519.239999999994
AREQUIPA,46808.75
CAYMA,11372.470000000001
"CERRO COLORADO",22480.590000000004
CHARACATO,158.2
CHIGUATA,308.11
CHIVAY,100
"JACOBO HUNTER",7915.05
"JOSE LUIS BUSTAMANTE Y RIVERO",45358.59
"LA JOYA",530.06
MAJES,126.4
"MARIANO MELGAR",6047.039999999999
MIRAFLORES,10554.689999999999
PAUCARPATA,23571.47
SABANDIA,1336.02
SACHACA,959.45
SOCABAYA,20614.06
TIABAYA,1491.04
UCHUMAYO,14937.210000000001
YANAHUARA,9622.17
YURA,533.33
