distrito,suma
"ALTO SELVA ALEGRE",45764.34
AREQUIPA,27512.659999999996
CAYMA,5810.96
"CERRO COLORADO",18586.579999999994
CHIVAY,100
"JACOBO HUNTER",3499.14
"JOSE LUIS BUSTAMANTE Y RIVERO",14048.51
MAJES,209.41
"MARIANO MELGAR",4400.88
MIRAFLORES,23605.149999999998
PAUCARPATA,18767.679999999997
SABANDIA,649.86
SACHACA,1976.39
"SAN MARTIN DE PORRES",402.4
SOCABAYA,27888.530000000006
TIABAYA,296.56
UCHUMAYO,905.95
YANAHUARA,9130.95
