distrito,suma
"ALTO SELVA ALEGRE",19114.350000000006
AREQUIPA,61590.07999999999
CAYMA,3809.3900000000003
"CERRO COLORADO",9328.54
CHARACATO,1485
"JACOBO HUNTER",3129.89
"JOSE LUIS BUSTAMANTE Y RIVERO",22705.190000000002
"LA JOYA",322.2
MAJES,128
"MARIANO MELGAR",7387.279999999999
MIRAFLORES,7585.190000000001
PAUCARPATA,20520.3
SABANDIA,1830
SACHACA,1103
"SAN MARTIN DE PORRES",584
SOCABAYA,27689.349999999995
TIABAYA,6914.2300000000005
UCHUMAYO,598
YANAHUARA,5083.58
YURA,1212.4
