distrito,suma
"ALTO SELVA ALEGRE",23482.24000000001
AREQUIPA,29667.410000000003
CAYMA,6888.9
"CERRO COLORADO",21222.350000000002
CHARACATO,213.5
"JACOBO HUNTER",3853.41
"JOSE LUIS BUSTAMANTE Y RIVERO",36595.369999999995
"LA JOYA",322.2
MAJES,120.65
"MARIANO MELGAR",6492.709999999998
MIRAFLORES,10565.249999999998
PAUCARPATA,92529.20000000001
SABANDIA,702.02
SACHACA,2613.61
SOCABAYA,22209.73
TIABAYA,295.31
UCHUMAYO,342.86
YANAHUARA,14588.039999999995
YURA,238.74
