distrito,suma
"ALTO SELVA ALEGRE",29517.429999999997
AREQUIPA,78629.12
CAYMA,7625.929999999999
"CERRO COLORADO",40409.09
CHARACATO,100
"JACOBO HUNTER",8515.36
"JOSE LUIS BUSTAMANTE Y RIVERO",37732.78999999999
"MARIANO MELGAR",12640.16
MIRAFLORES,17090.7
PAUCARPATA,21082.250000000004
SABANDIA,534.3
SACHACA,1927.33
SOCABAYA,22079.029999999995
TIABAYA,8385.03
UCHUMAYO,124
YANAHUARA,17781.059999999998
