distrito,suma
"ALTO SELVA ALEGRE",51168.759999999995
AREQUIPA,54326.56
CAYMA,20626.010000000002
"CERRO COLORADO",35839.789999999986
CHARACATO,505
CHIGUATA,308.2
CHIVAY,200
"JACOBO HUNTER",8394.34
"JOSE LUIS BUSTAMANTE Y RIVERO",127425.88000000002
"LA JOYA",322.2
MAJES,128
"MARIANO MELGAR",22765.87
MIRAFLORES,28928.289999999997
PAUCARPATA,71668.17999999996
SABANDIA,1007.1
SACHACA,3972.47
SOCABAYA,56393.17
TIABAYA,5325.61
TINGO,122.8
UCHUMAYO,4331.93
YANAHUARA,12936.440000000002
YURA,677.3
