distrito,suma
"ALTO SELVA ALEGRE",23363.54
AREQUIPA,8279.529999999999
CAYMA,4874.8099999999995
"CERRO COLORADO",8287.11
"JACOBO HUNTER",2196.06
"JOSE LUIS BUSTAMANTE Y RIVERO",16322.8
MAJES,185
"MARIANO MELGAR",2498.46
MIRAFLORES,4507.32
PAUCARPATA,4339.370000000001
SABANDIA,233
SACHACA,5110.77
SOCABAYA,1973.06
YANAHUARA,1977.1600000000003
