distrito,suma
"ALTO SELVA ALEGRE",18234.730000000003
AREQUIPA,30958.330000000005
CAYMA,6462.83
"CERRO COLORADO",19754.329999999998
CHARACATO,213.5
CHIVAY,208.7
"JACOBO HUNTER",5299.59
"JOSE LUIS BUSTAMANTE Y RIVERO",42099.07
"LA JOYA",323.38
MAJES,241.06
"MARIANO MELGAR",5482.909999999999
MIRAFLORES,30064.039999999997
PAUCARPATA,24199.890000000003
SABANDIA,1583.87
SACHACA,1925.13
SOCABAYA,19098.85
TIABAYA,975.16
UCHUMAYO,1535.05
YANAHUARA,10763.379999999997
YURA,2338.14
