distrito,suma
"ALTO SELVA ALEGRE",65353.270000000004
AREQUIPA,41305.42999999999
CAYMA,7463.830000000001
"CERRO COLORADO",42334.689999999995
CHARACATO,568.06
"JACOBO HUNTER",11145.009999999998
"JOSE LUIS BUSTAMANTE Y RIVERO",58478.07000000001
"MARIANO MELGAR",3904.4399999999996
MIRAFLORES,24597.480000000003
PAUCARPATA,20375.45
SABANDIA,1298
SACHACA,4498.11
SOCABAYA,16351.589999999998
TIABAYA,83.52
UCHUMAYO,8661.82
YANAHUARA,5683.370000000001
YURA,375.8
