distrito,suma
"ALTO SELVA ALEGRE",37976.100000000006
AREQUIPA,39080.360000000015
CAYMA,7249.62
"CERRO COLORADO",40256.12
CHIVAY,100
"JACOBO HUNTER",13622.689999999999
"JOSE LUIS BUSTAMANTE Y RIVERO",80222.94000000002
MAJES,3221.6000000000004
"MARIANO MELGAR",8768.699999999999
MIRAFLORES,34342.119999999995
PAUCARPATA,44769.44999999999
SABANDIA,2500.6600000000003
SACHACA,15322.499999999998
SOCABAYA,20585.76
TIABAYA,3811.53
TINGO,740.38
UCHUMAYO,3022.01
YANAHUARA,10187.39
YURA,482.48
