distrito,suma
"ALTO SELVA ALEGRE",26422.889999999996
AREQUIPA,28695.33
CAYMA,6154.140000000001
"CERRO COLORADO",24355.169999999995
"JACOBO HUNTER",5414.64
"JOSE LUIS BUSTAMANTE Y RIVERO",31853.67
MAJES,125.65
"MARIANO MELGAR",4301.3099999999995
MIRAFLORES,9479.159999999998
PAUCARPATA,25814.079999999994
SABANDIA,940.24
SACHACA,3165.5099999999998
SOCABAYA,12926.319999999996
TIABAYA,295.31
UCHUMAYO,3034.11
YANAHUARA,5997.9800000000005
YURA,238.8
