distrito,suma
"ALTO SELVA ALEGRE",43142.939999999995
AREQUIPA,98411.02999999998
CAYMA,16175.14
"CERRO COLORADO",30900.090000000004
CHARACATO,248
CHIVAY,100
"JACOBO HUNTER",4998.2
"JOSE LUIS BUSTAMANTE Y RIVERO",33992.83
"LA JOYA",322.2
"MARIANO MELGAR",9479.009999999998
MIRAFLORES,34810.02
PAUCARPATA,30268.130000000005
SABANDIA,3273.05
SACHACA,15809.46
SOCABAYA,26273.51
TIABAYA,12498.510000000002
UCHUMAYO,526.6700000000001
YANAHUARA,11479.43
YURA,294.8
