distrito,suma
"ALTO SELVA ALEGRE",67428.89
AREQUIPA,67737.02
CAYMA,9659.550000000001
"CERRO COLORADO",27360.15
"JACOBO HUNTER",2165
"JOSE LUIS BUSTAMANTE Y RIVERO",13193.67
MAJES,311
"MARIANO MELGAR",3148.25
MIRAFLORES,31863.55
PAUCARPATA,48024.67
SACHACA,9301.689999999999
SOCABAYA,14558.539999999999
TIABAYA,104
UCHUMAYO,9458
YANAHUARA,4552
