distrito,suma
"ALTO SELVA ALEGRE",89815.17
AREQUIPA,60927.78
"CERRO COLORADO",21200
"JOSE LUIS BUSTAMANTE Y RIVERO",58000
"MARIANO MELGAR",10000
MIRAFLORES,86000
PAUCARPATA,58281.53
SOCABAYA,6500
