distrito,suma
"ALTO SELVA ALEGRE",19795.9
AREQUIPA,1620
"CERRO COLORADO",3154
"JOSE LUIS BUSTAMANTE Y RIVERO",10063.1
"MARIANO MELGAR",6000
MIRAFLORES,5000
SOCABAYA,8640
YANAHUARA,1530
