distrito,suma
"ALTO SELVA ALEGRE",58530.520000000004
AREQUIPA,18000
CAYMA,40000
"CERRO COLORADO",128000
"JOSE LUIS BUSTAMANTE Y RIVERO",191016.89
"MARIANO MELGAR",14187.07
PAUCARPATA,31391.78
SOCABAYA,12029.99
YANAHUARA,1400
