distrito,suma
"ALTO SELVA ALEGRE",144696.13
AREQUIPA,45768.16
"CERRO COLORADO",177673.95
"JACOBO HUNTER",2000
"JOSE LUIS BUSTAMANTE Y RIVERO",62700
"MARIANO MELGAR",4869.4
MIRAFLORES,63825.46
PAUCARPATA,9562.4
YANAHUARA,28000
