distrito,suma
"ALTO SELVA ALEGRE",14695
AREQUIPA,21001
CAYMA,25000
"CERRO COLORADO",49100.29
"JOSE LUIS BUSTAMANTE Y RIVERO",46000
"MARIANO MELGAR",11037.5
PAUCARPATA,10000
SOCABAYA,23052.96
YURA,7000
