distrito,suma
"ALTO SELVA ALEGRE",10500
AREQUIPA,65100
CAYMA,800
"CERRO COLORADO",30179.05
"JACOBO HUNTER",3000
"JOSE LUIS BUSTAMANTE Y RIVERO",1800
"MARIANO MELGAR",22000
MIRAFLORES,2084
PAUCARPATA,13000
SOCABAYA,1100
