distrito,suma
"ALTO SELVA ALEGRE",49200
AREQUIPA,16580.93
CAYMA,2900
"CERRO COLORADO",19000
"JACOBO HUNTER",55000
"JOSE LUIS BUSTAMANTE Y RIVERO",3300
PAUCARPATA,26903.47
YURA,15000
