distrito,suma
"ALTO SELVA ALEGRE",32160
AREQUIPA,12533.09
CAYMA,5600
"CERRO COLORADO",35258.62
"JACOBO HUNTER",4000
"JOSE LUIS BUSTAMANTE Y RIVERO",11000
"MARIANO MELGAR",10000
MIRAFLORES,10900.2
SACHACA,12995.15
