distrito,suma
CAYMA,20000
"CERRO COLORADO",24500
"JOSE LUIS BUSTAMANTE Y RIVERO",25613.1
MIRAFLORES,2343.43
PAUCARPATA,11000
SOCABAYA,2800
YANAHUARA,10000
YURA,12983.16
