distrito,suma
"ALTO SELVA ALEGRE",7098
AREQUIPA,11218.09
"CERRO COLORADO",34786.83
"JOSE LUIS BUSTAMANTE Y RIVERO",48411.52
MIRAFLORES,10000
SACHACA,102000
SOCABAYA,4006.48
