distrito,suma
"ALTO SELVA ALEGRE",42700
AREQUIPA,11922.85
CAYMA,5000
"CERRO COLORADO",35121.58
"JOSE LUIS BUSTAMANTE Y RIVERO",143000
"MARIANO MELGAR",500
MIRAFLORES,2500
MOQUEGUA,150000
PAUCARPATA,3500
SACHACA,16700
YANAHUARA,60000
