distrito,suma
"ALTO SELVA ALEGRE",21000
AREQUIPA,29000
"CERRO COLORADO",22000
CHARACATO,37000
"JOSE LUIS BUSTAMANTE Y RIVERO",128504.95
MIRAFLORES,59000
PAUCARPATA,8000
YANAHUARA,35000
