distrito,suma
"ALTO SELVA ALEGRE",36000
AREQUIPA,20000
"CERRO COLORADO",28098.15
"JOSE LUIS BUSTAMANTE Y RIVERO",14039.130000000001
"MARIANO MELGAR",1500
PAUCARPATA,22102.4
SOCABAYA,6270.63
YANAHUARA,9740
