distrito,suma
"ALTO SELVA ALEGRE",81650
AREQUIPA,116410
CAYMA,10533.59
"CERRO COLORADO",16354.45
"JACOBO HUNTER",6000
MIRAFLORES,66500
PAUCARPATA,805
