distrito,suma
"ALTO SELVA ALEGRE",5000
AREQUIPA,10407.54
CAYMA,3321.55
"CERRO COLORADO",12000
"JACOBO HUNTER",26500
"JOSE LUIS BUSTAMANTE Y RIVERO",27360
"MARIANO MELGAR",10710
PAUCARPATA,600
SACHACA,44594
SOCABAYA,19970
YANAHUARA,2000
