distrito,suma
"ALTO SELVA ALEGRE",19452.489999999998
AREQUIPA,204200
CAYMA,33500
"CERRO COLORADO",9000
MIRAFLORES,15107.49
PAUCARPATA,7869.64
SACHACA,5274.85
YANAHUARA,14300
