distrito,suma
"ALTO SELVA ALEGRE",84600
AREQUIPA,75450.25
"CERRO COLORADO",104266.23
"JOSE LUIS BUSTAMANTE Y RIVERO",22254.95
"MARIANO MELGAR",10000
PAUCARPATA,520
SOCABAYA,119600
