distrito,suma
"ALTO SELVA ALEGRE",7700
AREQUIPA,106000
CAYMA,10000
"CERRO COLORADO",5000
CHALA,1000
"JACOBO HUNTER",2100
"JOSE LUIS BUSTAMANTE Y RIVERO",11000
MIRAFLORES,20849.9
SACHACA,22150.370000000003
YANAHUARA,22300
