distrito,suma
"ALTO SELVA ALEGRE",81440
AREQUIPA,17488.53
"CERRO COLORADO",30000
"JOSE LUIS BUSTAMANTE Y RIVERO",64004
MIRAFLORES,78385
SACHACA,4290
