distrito,suma
"ALTO SELVA ALEGRE",160853.74
AREQUIPA,33683.76
CAYMA,5000
"CERRO COLORADO",82072.95
"JOSE LUIS BUSTAMANTE Y RIVERO",28800
MIRAFLORES,5032.58
PAUCARPATA,20000
